subject_id	Gene_ID	exprLevel_log	Protein_ID	transcript_ID
Potri.005G114600.2	WUAT02014108.1	12.21438224	424285	434986
Potri.005G115700.1	WUAT02014162.1	10.55358316	424297	434998
Potri.005G120800.2	WUAT02011291.1	10.39162458	424365	435066
Potri.005G120500.1	WUAT02022870.1	10.36001242	424373	435074
Potri.005G107600.1	WUAT02008641.1	7.53668276	424383	435084
Potri.005G107600.1	WUAT02022172.1	7.596736796	424383	435084
Potri.013G085500.1	WUAT02008519.1	8.478718619	424443	435144
Potri.001G000600.1	WUAT02022902.1	3.419239026	547564	547564
Potri.001G004500.1	WUAT02008209.1	8.714958033	547596	547596
Potri.001G005000.1	WUAT02001903.1	7.881894818	547603	547603
Potri.001G007800.1	WUAT02022370.1	10.07283834	547629	547629
Potri.001G013700.1	WUAT02017817.1	10.1722201	547690	547690
Potri.001G038100.2	WUAT02022178.1	11.42304144	547725	547725
Potri.001G032400.1	WUAT02004473.1	10.38461587	547785	547785
Potri.001G026100.1	WUAT02001508.1	6.369292965	547827	547827
Potri.001G026100.1	WUAT02008170.1	7.037993087	547827	547827
Potri.001G025300.1	WUAT02010212.1	9.991969156	547834	547834
Potri.001G052300.1	WUAT02018897.1	11.4141215	547984	547984
Potri.001G054600.1	WUAT02012840.1	10.07942777	548008	548008
Potri.001G060800.1	WUAT02010933.1	9.2027085	548061	548061
Potri.001G079800.1	WUAT02017594.1	9.200384043	548217	548217
Potri.001G090300.1	WUAT02009956.1	9.340546756	548326	548326
Potri.001G102200.1	WUAT02008384.1	9.847090478	548444	548444
Potri.001G110700.1	WUAT02002057.1	11.5707935	548519	548519
Potri.001G111800.1	WUAT02005383.1	10.19584649	548532	548532
Potri.001G176900.1	WUAT02008416.1	9.313427356	548648	548648
Potri.001G278500.1	WUAT02018365.1	8.686547036	549422	549422
Potri.001G351300.5	WUAT02013826.1	9.960352933	549474	549474
Potri.001G349900.1	WUAT02017965.1	9.084139625	549493	549493
Potri.001G346900.1	WUAT02015258.1	6.542856119	549534	549534
Potri.001G343400.1	WUAT02021552.1	10.78154889	549568	549568
Potri.001G326600.4	WUAT02013122.1	8.214661386	549729	549729
Potri.001G323100.1	WUAT02003839.1	11.31164702	549767	549767
Potri.001G296700.2	WUAT02022682.1	5.456264473	549981	549981
Potri.001G369300.1	WUAT02002871.1	10.40293092	550224	550224
Potri.001G375600.1	WUAT02000182.1	2.841740033	550287	550287
Potri.001G375600.1	WUAT02020176.1	2.851743198	550287	550287
Potri.001G457700.1	WUAT02000042.1	9.06054194	550537	550537
Potri.001G457700.1	WUAT02004906.1	9.563372567	550537	550537
Potri.001G457700.1	WUAT02007094.1	7.885228452	550537	550537
Potri.001G457700.1	WUAT02009285.1	9.874161747	550537	550537
Potri.001G457700.1	WUAT02012433.1	3.244852484	550537	550537
Potri.001G457700.1	WUAT02012662.1	4.269742231	550537	550537
Potri.001G457700.1	WUAT02017301.1	8.611500043	550537	550537
Potri.001G457700.1	WUAT02022844.1	9.873766482	550537	550537
Potri.001G459700.1	WUAT02014457.1	9.984678907	550555	550555
Potri.001G459700.1	WUAT02016043.1	7.167350892	550555	550555
Potri.001G465300.2	WUAT02017708.1	9.634418098	550607	550607
Potri.001G466000.2	WUAT02000772.1	12.6662926	550613	550613
Potri.001G466000.2	WUAT02002808.1	2.692826475	550613	550613
Potri.001G466000.2	WUAT02009640.1	7.401539453	550613	550613
Potri.001G466000.2	WUAT02017756.1	7.429821816	550613	550613
Potri.002G006200.1	WUAT02020657.1	9.121504117	550737	550737
Potri.002G009800.5	WUAT02009577.1	10.54985788	550767	550767
Potri.002G013100.1	WUAT02005433.1	10.18699784	550801	550801
Potri.002G016100.1	WUAT02020170.1	7.364301697	550827	550827
Potri.002G018000.1	WUAT02019294.1	9.945224681	550845	550845
Potri.002G027800.1	WUAT02022988.1	6.96226876	550938	550938
Potri.002G028200.1	WUAT02014555.1	8.751056346	550941	550941
Potri.002G042500.3	WUAT02004744.1	10.38132602	551073	551073
Potri.002G054000.1	WUAT02022205.1	8.556291912	551188	551188
Potri.002G054000.1	WUAT02023397.1	8.27824257	551188	551188
Potri.002G057700.2	WUAT02021808.1	10.34002642	551227	551227
Potri.002G072900.1	WUAT02016588.1	10.37083264	551368	551368
Potri.002G079400.2	WUAT02015139.1	10.53199083	551420	551420
Potri.002G083400.10	WUAT02012839.1	9.983892129	551453	551453
Potri.002G090200.1	WUAT02017614.1	9.385769219	551519	551519
Potri.002G094700.1	WUAT02001042.1	8.530010488	551562	551562
Potri.002G103300.1	WUAT02008560.1	11.80247868	551633	551633
Potri.002G103800.1	WUAT02004276.1	10.4914084	551637	551637
Potri.002G103800.1	WUAT02007253.1	5.219547782	551637	551637
Potri.002G103800.1	WUAT02017528.1	10.82201413	551637	551637
Potri.002G110000.1	WUAT02003008.1	4.230423954	551699	551699
Potri.002G110000.1	WUAT02007152.1	7.082160001	551699	551699
Potri.002G110000.1	WUAT02020971.1	9.453139272	551699	551699
Potri.002G117500.1	WUAT02018833.1	9.888374995	551772	551772
Potri.002G127300.1	WUAT02017055.1	5.602177127	551863	551863
Potri.002G128000.1	WUAT02015059.1	7.880303167	551871	551871
Potri.002G140300.1	WUAT02022306.1	6.717407281	551980	551980
Potri.002G145000.1	WUAT02021903.1	10.15776407	552022	552022
Potri.002G145500.1	WUAT02006238.1	10.8236125	552027	552027
Potri.002G146300.1	WUAT02006040.1	11.76860862	552034	552034
Potri.002G149300.1	WUAT02020291.1	4.54888251	552063	552063
Potri.002G176000.1	WUAT02000002.1	9.73390202	552316	552316
Potri.002G205700.1	WUAT02011161.1	11.07014054	552428	552428
Potri.002G201300.1	WUAT02007957.1	10.48143013	552480	552480
Potri.002G199700.1	WUAT02002908.1	8.246611054	552495	552495
Potri.002G197600.1	WUAT02003503.1	8.441561894	552513	552513
Potri.002G187100.1	WUAT02017713.1	10.98212879	552616	552616
Potri.002G187000.7	WUAT02007345.1	9.74547324	552617	552617
Potri.002G187000.7	WUAT02009411.1	9.449308253	552617	552617
Potri.002G213300.2	WUAT02006049.1	10.23198711	552636	552636
Potri.002G214100.1	WUAT02006409.1	11.58337311	552645	552645
Potri.002G215900.1	WUAT02012223.1	9.925566167	552665	552665
Potri.002G224100.1	WUAT02006503.1	9.797147887	552732	552732
Potri.002G225600.6	WUAT02016547.1	8.393345951	552748	552748
Potri.002G230700.3	WUAT02000397.1	9.255277159	552806	552806
Potri.002G230700.3	WUAT02005080.1	6.78882327	552806	552806
Potri.002G233500.1	WUAT02004878.1	8.187428104	552842	552842
Potri.017G135500.1	WUAT02015650.1	7.423879485	552894	552894
Potri.017G134900.1	WUAT02006887.1	8.624586144	552900	552900
Potri.017G123700.1	WUAT02002170.1	9.748805801	553020	553020
Potri.017G123700.1	WUAT02006785.1	10.18716161	553020	553020
Potri.017G123700.1	WUAT02008827.1	9.365126447	553020	553020
Potri.017G123700.1	WUAT02013052.1	10.54068098	553020	553020
Potri.002G242600.1	WUAT02003878.1	10.01980344	553165	553165
Potri.002G243700.1	WUAT02015471.1	10.12837903	553180	553180
Potri.002G251600.1	WUAT02002084.1	8.049440605	553250	553250
Potri.002G251700.1	WUAT02019608.1	8.957919323	553251	553251
Potri.002G256500.1	WUAT02007476.1	9.751344982	553299	553299
Potri.002G259600.4	WUAT02000184.1	10.60113436	553334	553334
Potri.002G259600.4	WUAT02001658.1	9.54370854	553334	553334
Potri.002G259600.4	WUAT02011819.1	10.43887123	553334	553334
Potri.003G018700.1	WUAT02013613.1	6.949696661	553421	553421
Potri.003G020300.2	WUAT02007570.1	11.5676876	553441	553441
Potri.003G024100.1	WUAT02017337.1	4.945380947	553487	553487
Potri.003G073400.2	WUAT02014080.1	11.08691614	553835	553835
Potri.003G080900.2	WUAT02007228.1	11.05367341	553916	553916
Potri.007G051900.1	WUAT02017520.1	9.287186463	553937	553937
Potri.007G054900.1	WUAT02013626.1	9.672008735	553967	553967
Potri.007G055400.1	WUAT02012929.1	7.393061535	553972	553972
Potri.007G056200.1	WUAT02016958.1	8.333573079	553979	553979
Potri.007G056200.1	WUAT02018496.1	7.779459532	553979	553979
Potri.007G056200.1	WUAT02020634.1	10.2523498	553979	553979
Potri.007G056200.1	WUAT02021274.1	6.921449218	553979	553979
Potri.003G107400.1	WUAT02006634.1	8.520523484	554165	554165
Potri.003G108200.1	WUAT02004798.1	8.433591562	554173	554173
Potri.003G108900.1	WUAT02004180.1	6.445594728	554178	554178
Potri.003G116900.1	WUAT02007808.1	10.10117834	554259	554259
Potri.003G117500.1	WUAT02006913.1	11.16240037	554268	554268
Potri.003G120000.1	WUAT02003903.1	10.88798303	554291	554291
Potri.003G128100.1	WUAT02021068.1	9.31754501	554376	554376
Potri.003G129600.3	WUAT02006967.1	9.135027663	554389	554389
Potri.003G160500.1	WUAT02021943.1	9.522645118	554665	554665
Potri.003G161700.1	WUAT02008308.1	10.29370472	554675	554675
Potri.003G177600.1	WUAT02016064.1	8.298543298	554834	554834
Potri.003G181100.1	WUAT02004951.1	9.596302633	554871	554871
Potri.003G201200.4	WUAT02001597.1	5.93122557	555007	555007
Potri.003G201200.4	WUAT02005828.1	10.73021238	555007	555007
Potri.003G201200.4	WUAT02005906.1	7.024621952	555007	555007
Potri.003G201200.4	WUAT02006074.1	9.816646183	555007	555007
Potri.003G201200.4	WUAT02006193.1	10.06984107	555007	555007
Potri.003G201200.4	WUAT02007697.1	8.62143353	555007	555007
Potri.003G201200.4	WUAT02008496.1	5.818407319	555007	555007
Potri.003G201200.4	WUAT02009006.1	6.253161382	555007	555007
Potri.003G201200.4	WUAT02009011.1	9.30927	555007	555007
Potri.003G201200.4	WUAT02010392.1	10.5341205	555007	555007
Potri.003G201200.4	WUAT02011381.1	8.209240258	555007	555007
Potri.003G201200.4	WUAT02011446.1	5.291921702	555007	555007
Potri.003G201200.4	WUAT02011584.1	10.94581755	555007	555007
Potri.003G201200.4	WUAT02012643.1	4.983494433	555007	555007
Potri.003G201200.4	WUAT02015742.1	9.494515137	555007	555007
Potri.003G201200.4	WUAT02016205.1	9.112542756	555007	555007
Potri.003G201200.4	WUAT02016763.1	9.727798019	555007	555007
Potri.003G201200.4	WUAT02017890.1	7.277960155	555007	555007
Potri.003G201200.4	WUAT02019519.1	9.344002509	555007	555007
Potri.003G201200.4	WUAT02022578.1	6.134686805	555007	555007
Potri.003G201200.4	WUAT02023095.1	8.592376699	555007	555007
Potri.003G201200.4	WUAT02023120.1	8.833296534	555007	555007
Potri.003G194400.2	WUAT02016334.1	8.493741519	555071	555071
Potri.003G220100.1	WUAT02008506.1	10.67067527	555202	555202
Potri.004G013300.1	WUAT02006314.1	9.411358963	555301	555301
Potri.004G027200.1	WUAT02013443.1	7.453755949	555416	555416
Potri.004G035300.4	WUAT02012741.1	10.98834334	555506	555506
Potri.004G049400.1	WUAT02011191.1	10.72114404	555746	555746
Potri.004G105400.1	WUAT02017477.1	8.444260887	556168	556168
Potri.004G106500.6	WUAT02019967.1	9.449072695	556179	556179
Potri.004G130600.1	WUAT02022822.1	10.44244482	556245	556245
Potri.004G121800.1	WUAT02005977.1	10.74460283	556324	556324
Potri.004G179300.1	WUAT02006147.1	9.880577772	556682	556682
Potri.009G159800.1	WUAT02020386.1	8.156847076	556844	556844
Potri.009G157900.1	WUAT02013694.1	9.864700163	556865	556865
Potri.009G156200.1	WUAT02014755.1	9.278451328	556881	556881
Potri.009G151500.2	WUAT02008691.1	9.530909844	556921	556921
Potri.009G119300.1	WUAT02005547.1	9.415461011	557223	557223
Potri.009G106900.1	WUAT02004113.1	7.572282884	557335	557335
Potri.009G106900.1	WUAT02013087.1	9.47573479	557335	557335
Potri.009G093500.1	WUAT02008014.1	8.55574056	557465	557465
Potri.009G084300.1	WUAT02018226.1	9.198112155	557552	557552
Potri.009G081200.1	WUAT02007289.1	7.337501541	557583	557583
Potri.009G069700.1	WUAT02019363.1	9.963172636	557695	557695
Potri.009G068100.1	WUAT02019753.1	9.593400694	557709	557709
Potri.009G060500.2	WUAT02017389.1	8.159169918	557781	557781
Potri.009G059400.1	WUAT02009321.1	8.767585399	557790	557790
Potri.009G037600.1	WUAT02011071.1	9.05951157	558016	558016
Potri.005G067700.1	WUAT02018361.1	10.39838697	558455	558455
Potri.005G069500.1	WUAT02019635.1	9.60953881	558471	558471
Potri.005G087100.1	WUAT02013324.1	1.709990317	558645	558645
Potri.005G100500.1	WUAT02012298.1	4.500332057	558773	558773
Potri.005G100500.1	WUAT02019433.1	10.571522	558773	558773
Potri.005G101700.1	WUAT02015098.1	8.446914759	558785	558785
Potri.005G161600.2	WUAT02015683.1	9.129670823	559062	559062
Potri.005G180500.1	WUAT02006491.1	10.24416397	559264	559264
Potri.005G182700.1	WUAT02015769.1	10.066074	559288	559288
Potri.005G185600.1	WUAT02020912.1	10.08606287	559313	559313
Potri.005G188400.2	WUAT02006472.1	9.888206947	559341	559341
Potri.005G190000.1	WUAT02018878.1	10.36397118	559354	559354
Potri.005G195300.1	WUAT02010775.1	8.973034454	559406	559406
Potri.005G196500.1	WUAT02022799.1	7.848472328	559417	559417
Potri.005G203200.1	WUAT02006435.1	10.142073	559484	559484
Potri.005G210600.1	WUAT02019429.1	9.971356764	559562	559562
Potri.005G213300.6	WUAT02000636.1	8.912638147	559591	559591
Potri.005G213300.6	WUAT02002844.1	2.035036899	559591	559591
Potri.005G213300.6	WUAT02010834.1	9.442855454	559591	559591
Potri.005G213300.6	WUAT02022293.1	6.104082914	559591	559591
Potri.005G215100.1	WUAT02016044.1	10.09095231	559606	559606
Potri.005G223600.1	WUAT02018061.1	9.195556777	559687	559687
Potri.005G247500.1	WUAT02003346.1	9.950961467	559906	559906
Potri.005G247700.1	WUAT02003597.1	9.933375617	559908	559908
Potri.006G001400.1	WUAT02008970.1	8.481333155	560059	560059
Potri.006G001400.1	WUAT02015894.1	7.770254102	560059	560059
Potri.006G024000.5	WUAT02003709.1	8.804668368	560268	560268
Potri.006G033800.3	WUAT02015549.1	8.954121171	560337	560337
Potri.006G036500.1	WUAT02015027.1	8.444195413	560367	560367
Potri.006G039500.1	WUAT02019540.1	9.350125762	560389	560389
Potri.006G041500.1	WUAT02010337.1	10.15195222	560411	560411
Potri.006G043600.1	WUAT02013515.1	8.982501544	560429	560429
Potri.006G047200.1	WUAT02009413.1	9.040478467	560466	560466
Potri.006G048900.1	WUAT02001566.1	0.662897459	560484	560484
Potri.006G048900.1	WUAT02007012.1	10.40734148	560484	560484
Potri.006G052400.1	WUAT02012665.1	9.731129976	560518	560518
Potri.006G069900.2	WUAT02015486.1	8.435237138	560613	560613
Potri.006G080700.2	WUAT02008477.1	10.026037	560714	560714
Potri.006G097300.1	WUAT02020884.1	10.53502605	560884	560884
Potri.006G102000.3	WUAT02008651.1	9.502121836	560928	560928
Potri.006G102000.3	WUAT02013212.1	9.748159942	560928	560928
Potri.006G102000.3	WUAT02013960.1	8.960975337	560928	560928
Potri.006G102500.1	WUAT02020619.1	10.77462638	560932	560932
Potri.006G104300.1	WUAT02021939.1	8.05099417	560952	560952
Potri.006G110000.1	WUAT02014649.1	10.41640885	561003	561003
Potri.006G151300.1	WUAT02005716.1	9.320746299	561090	561090
Potri.006G198300.2	WUAT02021079.1	11.17483486	561195	561195
Potri.006G194400.1	WUAT02003274.1	10.1063083	561237	561237
Potri.006G193300.1	WUAT02007611.1	8.52700632	561246	561246
Potri.006G192400.1	WUAT02017779.1	9.665698719	561255	561255
Potri.006G183600.1	WUAT02001811.1	10.7856248	561342	561342
Potri.006G208300.2	WUAT02012266.1	8.838808693	561464	561464
Potri.006G227400.1	WUAT02003966.1	8.727243583	561648	561648
Potri.006G236600.6	WUAT02014240.1	10.30905015	561734	561734
Potri.006G245300.1	WUAT02020908.1	10.31758671	561808	561808
Potri.006G250400.2	WUAT02004239.1	10.70690442	561858	561858
Potri.006G250400.2	WUAT02006688.1	11.40191032	561858	561858
Potri.006G253800.1	WUAT02022591.1	8.839548281	561893	561893
Potri.007G147100.1	WUAT02000205.1	9.197716733	562066	562066
Potri.007G128200.1	WUAT02019535.1	8.497590783	562240	562240
Potri.007G127300.1	WUAT02009838.1	9.210050994	562250	562250
Potri.007G122900.1	WUAT02004735.1	12.77931229	562291	562291
Potri.007G107200.1	WUAT02008712.1	9.213240706	562455	562455
Potri.007G096900.1	WUAT02004010.1	9.699144817	562557	562557
Potri.007G081200.1	WUAT02007742.1	6.400102188	562708	562708
Potri.007G065800.2	WUAT02004012.1	9.207492475	562882	562882
Potri.007G035900.1	WUAT02001467.1	6.320634712	563049	563049
Potri.007G016100.2	WUAT02007175.1	8.536812747	563247	563247
Potri.007G001200.1	WUAT02003146.1	9.802336398	563393	563393
Potri.008G025000.1	WUAT02020313.1	8.375195354	563625	563625
Potri.008G025300.1	WUAT02020966.1	8.642213955	563627	563627
Potri.008G039500.1	WUAT02022501.1	9.764485798	563741	563741
Potri.008G039600.1	WUAT02006395.1	10.29469451	563742	563742
Potri.008G039600.1	WUAT02017039.1	11.3098889	563742	563742
Potri.008G042400.1	WUAT02017129.1	10.15024769	563768	563768
Potri.008G044400.1	WUAT02013177.1	10.35665703	563786	563786
Potri.008G046500.1	WUAT02000117.1	6.999534345	563810	563810
Potri.008G046500.1	WUAT02011171.1	8.250196748	563810	563810
Potri.008G046500.1	WUAT02012367.1	9.383904949	563810	563810
Potri.008G067900.1	WUAT02007795.1	6.275516764	564017	564017
Potri.008G068400.1	WUAT02005959.1	10.79066481	564023	564023
Potri.008G074800.1	WUAT02008372.1	9.532571671	564092	564092
Potri.008G085400.1	WUAT02023208.1	9.531593515	564190	564190
Potri.008G096400.1	WUAT02015737.1	9.877098688	564304	564304
Potri.008G126100.1	WUAT02005016.1	9.08084699	564577	564577
Potri.008G132100.1	WUAT02014846.1	10.33125434	564639	564639
Potri.008G146100.1	WUAT02010608.1	8.664276576	564772	564772
Potri.008G147700.1	WUAT02011214.1	8.430924645	564786	564786
Potri.008G147700.1	WUAT02011872.1	8.799015127	564786	564786
Potri.008G152100.1	WUAT02013024.1	10.01231979	564832	564832
Potri.008G172800.1	WUAT02015846.1	10.05244546	565006	565006
Potri.008G173800.1	WUAT02001855.1	11.61268615	565016	565016
Potri.008G173800.1	WUAT02017258.1	9.176708831	565016	565016
Potri.008G207000.1	WUAT02015314.1	9.682177424	565386	565386
Potri.010G005600.1	WUAT02002548.1	9.801946159	565506	565506
Potri.010G014200.1	WUAT02021560.1	6.695665872	565599	565599
Potri.010G052500.1	WUAT02000059.1	11.56849472	565949	565949
Potri.010G052500.1	WUAT02000131.1	10.79980614	565949	565949
Potri.010G052500.1	WUAT02000235.1	10.16843216	565949	565949
Potri.010G052500.1	WUAT02000707.1	9.011347442	565949	565949
Potri.010G052500.1	WUAT02001113.1	11.08948689	565949	565949
Potri.010G052500.1	WUAT02001266.1	9.38552443	565949	565949
Potri.010G052500.1	WUAT02001345.1	1.989863992	565949	565949
Potri.010G052500.1	WUAT02001524.1	2.899351787	565949	565949
Potri.010G052500.1	WUAT02001540.1	10.90614858	565949	565949
Potri.010G052500.1	WUAT02001688.1	8.849418774	565949	565949
Potri.010G052500.1	WUAT02001702.1	6.675607731	565949	565949
Potri.010G052500.1	WUAT02001703.1	3.624816983	565949	565949
Potri.010G052500.1	WUAT02001723.1	3.957390948	565949	565949
Potri.010G052500.1	WUAT02001739.1	5.442380955	565949	565949
Potri.010G052500.1	WUAT02001846.1	10.78420445	565949	565949
Potri.010G052500.1	WUAT02002377.1	9.587721553	565949	565949
Potri.010G052500.1	WUAT02002814.1	4.772087284	565949	565949
Potri.010G052500.1	WUAT02002854.1	8.511355372	565949	565949
Potri.010G052500.1	WUAT02002855.1	8.713935189	565949	565949
Potri.010G052500.1	WUAT02003434.1	4.951557958	565949	565949
Potri.010G052500.1	WUAT02003943.1	8.327273849	565949	565949
Potri.010G052500.1	WUAT02004003.1	2.931518678	565949	565949
Potri.010G052500.1	WUAT02004300.1	8.140247702	565949	565949
Potri.010G052500.1	WUAT02004402.1	10.40101691	565949	565949
Potri.010G052500.1	WUAT02004765.1	7.300016401	565949	565949
Potri.010G052500.1	WUAT02004893.1	3.362918693	565949	565949
Potri.010G052500.1	WUAT02005094.1	6.125529058	565949	565949
Potri.010G052500.1	WUAT02005321.1	4.088208484	565949	565949
Potri.010G052500.1	WUAT02005703.1	3.938549177	565949	565949
Potri.010G052500.1	WUAT02006364.1	9.747466002	565949	565949
Potri.010G052500.1	WUAT02007061.1	10.82215434	565949	565949
Potri.010G052500.1	WUAT02007205.1	10.79955012	565949	565949
Potri.010G052500.1	WUAT02007930.1	10.62810895	565949	565949
Potri.010G052500.1	WUAT02008098.1	5.788946427	565949	565949
Potri.010G052500.1	WUAT02008188.1	3.313010024	565949	565949
Potri.010G052500.1	WUAT02008362.1	8.342134924	565949	565949
Potri.010G052500.1	WUAT02008600.1	4.914006955	565949	565949
Potri.010G052500.1	WUAT02009193.1	6.314331336	565949	565949
Potri.010G052500.1	WUAT02009483.1	5.499606754	565949	565949
Potri.010G052500.1	WUAT02009697.1	7.118890959	565949	565949
Potri.010G052500.1	WUAT02009835.1	5.454531914	565949	565949
Potri.010G052500.1	WUAT02009878.1	9.040615513	565949	565949
Potri.010G052500.1	WUAT02010225.1	9.01822396	565949	565949
Potri.010G052500.1	WUAT02010335.1	0.481265144	565949	565949
Potri.010G052500.1	WUAT02010352.1	7.593874911	565949	565949
Potri.010G052500.1	WUAT02010500.1	10.74073159	565949	565949
Potri.010G052500.1	WUAT02010909.1	7.174216352	565949	565949
Potri.010G052500.1	WUAT02011629.1	7.958951153	565949	565949
Potri.010G052500.1	WUAT02011687.1	9.028348609	565949	565949
Potri.010G052500.1	WUAT02011774.1	4.579161058	565949	565949
Potri.010G052500.1	WUAT02011791.1	7.753054347	565949	565949
Potri.010G052500.1	WUAT02011949.1	6.403143953	565949	565949
Potri.010G052500.1	WUAT02011959.1	8.187152875	565949	565949
Potri.010G052500.1	WUAT02012245.1	10.51034711	565949	565949
Potri.010G052500.1	WUAT02012398.1	3.85600679	565949	565949
Potri.010G052500.1	WUAT02012521.1	9.693368987	565949	565949
Potri.010G052500.1	WUAT02012641.1	6.44935262	565949	565949
Potri.010G052500.1	WUAT02012658.1	-1.660238384	565949	565949
Potri.010G052500.1	WUAT02013051.1	8.8928996	565949	565949
Potri.010G052500.1	WUAT02013227.1	8.228741034	565949	565949
Potri.010G052500.1	WUAT02013407.1	8.943222471	565949	565949
Potri.010G052500.1	WUAT02013464.1	2.299820268	565949	565949
Potri.010G052500.1	WUAT02013885.1	7.662721411	565949	565949
Potri.010G052500.1	WUAT02013903.1	3.196396088	565949	565949
Potri.010G052500.1	WUAT02014161.1	3.558916487	565949	565949
Potri.010G052500.1	WUAT02014424.1	5.591882022	565949	565949
Potri.010G052500.1	WUAT02014436.1	7.462941397	565949	565949
Potri.010G052500.1	WUAT02014731.1	9.329230241	565949	565949
Potri.010G052500.1	WUAT02014851.1	10.74050378	565949	565949
Potri.010G052500.1	WUAT02015607.1	11.56471182	565949	565949
Potri.010G052500.1	WUAT02015751.1	9.14535412	565949	565949
Potri.010G052500.1	WUAT02015791.1	9.418955648	565949	565949
Potri.010G052500.1	WUAT02016008.1	5.142946762	565949	565949
Potri.010G052500.1	WUAT02016201.1	8.263334635	565949	565949
Potri.010G052500.1	WUAT02016398.1	2.109775459	565949	565949
Potri.010G052500.1	WUAT02016408.1	10.31421474	565949	565949
Potri.010G052500.1	WUAT02016440.1	5.198576889	565949	565949
Potri.010G052500.1	WUAT02016660.1	8.283639466	565949	565949
Potri.010G052500.1	WUAT02016718.1	9.28871746	565949	565949
Potri.010G052500.1	WUAT02016990.1	4.746336816	565949	565949
Potri.010G052500.1	WUAT02017047.1	9.026157782	565949	565949
Potri.010G052500.1	WUAT02017056.1	9.707217509	565949	565949
Potri.010G052500.1	WUAT02017105.1	5.317783415	565949	565949
Potri.010G052500.1	WUAT02017308.1	10.21357977	565949	565949
Potri.010G052500.1	WUAT02017330.1	5.745424967	565949	565949
Potri.010G052500.1	WUAT02017876.1	5.763228563	565949	565949
Potri.010G052500.1	WUAT02017929.1	9.377586635	565949	565949
Potri.010G052500.1	WUAT02018050.1	9.290341702	565949	565949
Potri.010G052500.1	WUAT02018271.1	10.74075431	565949	565949
Potri.010G052500.1	WUAT02018292.1	2.062332982	565949	565949
Potri.010G052500.1	WUAT02018674.1	7.741556734	565949	565949
Potri.010G052500.1	WUAT02018707.1	6.648167247	565949	565949
Potri.010G052500.1	WUAT02018722.1	8.235007008	565949	565949
Potri.010G052500.1	WUAT02018764.1	4.887220196	565949	565949
Potri.010G052500.1	WUAT02018787.1	5.527707615	565949	565949
Potri.010G052500.1	WUAT02018794.1	10.5997432	565949	565949
Potri.010G052500.1	WUAT02019311.1	7.918620756	565949	565949
Potri.010G052500.1	WUAT02019371.1	7.235290105	565949	565949
Potri.010G052500.1	WUAT02019500.1	6.687674204	565949	565949
Potri.010G052500.1	WUAT02019747.1	8.342187907	565949	565949
Potri.010G052500.1	WUAT02019828.1	8.762523332	565949	565949
Potri.010G052500.1	WUAT02020035.1	8.68214417	565949	565949
Potri.010G052500.1	WUAT02020742.1	11.0592432	565949	565949
Potri.010G052500.1	WUAT02020836.1	10.74297317	565949	565949
Potri.010G052500.1	WUAT02020846.1	8.404590136	565949	565949
Potri.010G052500.1	WUAT02021184.1	4.697106655	565949	565949
Potri.010G052500.1	WUAT02021448.1	9.58220024	565949	565949
Potri.010G052500.1	WUAT02021642.1	10.31437386	565949	565949
Potri.010G052500.1	WUAT02021723.1	6.190666259	565949	565949
Potri.010G052500.1	WUAT02021878.1	1.717822412	565949	565949
Potri.010G052500.1	WUAT02021904.1	8.048109028	565949	565949
Potri.010G052500.1	WUAT02022295.1	5.562215862	565949	565949
Potri.010G043800.1	WUAT02019194.1	10.42037454	566043	566043
Potri.010G043800.1	WUAT02021511.1	9.51312177	566043	566043
Potri.010G084100.1	WUAT02019564.1	8.369663522	566213	566213
Potri.010G090800.1	WUAT02010220.1	9.624910884	566276	566276
Potri.010G098600.1	WUAT02011620.1	10.74114843	566357	566357
Potri.010G099100.1	WUAT02017764.1	9.279288379	566362	566362
Potri.010G103000.1	WUAT02000064.1	10.00261354	566410	566410
Potri.010G103000.1	WUAT02023140.1	11.02143878	566410	566410
Potri.010G114000.1	WUAT02006960.1	2.163454283	566512	566512
Potri.010G119500.1	WUAT02009877.1	3.132360776	566565	566565
Potri.010G125300.1	WUAT02021287.1	8.186878447	566626	566626
Potri.010G126700.1	WUAT02013129.1	10.39578149	566639	566639
Potri.010G133900.1	WUAT02018964.1	9.805757389	566714	566714
Potri.010G146000.1	WUAT02006699.1	8.53778439	566841	566841
Potri.010G146000.1	WUAT02023278.1	9.078207363	566841	566841
Potri.010G159400.3	WUAT02018015.1	9.24080353	566940	566940
Potri.010G171700.1	WUAT02019406.1	8.895552445	567075	567075
Potri.010G204300.1	WUAT02007481.1	4.005217793	567432	567432
Potri.010G204300.1	WUAT02008989.1	8.901378039	567432	567432
Potri.010G204300.1	WUAT02010377.1	10.66219874	567432	567432
Potri.010G204300.1	WUAT02015157.1	10.12608904	567432	567432
Potri.010G223400.2	WUAT02021935.1	7.192781301	567614	567614
Potri.010G226500.1	WUAT02003421.1	10.17792461	567650	567650
Potri.010G247100.1	WUAT02009230.1	8.164342513	567845	567845
Potri.011G044300.1	WUAT02000238.1	10.36689571	568285	568285
Potri.011G043300.1	WUAT02005366.1	11.36077873	568295	568295
Potri.011G042600.1	WUAT02012664.1	7.887754114	568301	568301
Potri.011G079500.1	WUAT02016255.1	8.805099867	568456	568456
Potri.011G079500.1	WUAT02019589.1	9.749674352	568456	568456
Potri.011G079500.1	WUAT02021283.1	5.952684991	568456	568456
