Protein_ID;subject_id;Gene_ID;explevel_log;logFC;transcript_ID;goTermId;goName;gotermType;goAcc
776441	1955	phosphorylase kinase activity	molecular_function	GO:0004689
776441	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
776441	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
776441	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
776441	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
776441	1963	protein kinase C activity	molecular_function	GO:0004697
776441	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
776441	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
776441	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
776441	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
776441	1971	JUN kinase activity	molecular_function	GO:0004705
776441	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
776441	1973	MAP kinase activity	molecular_function	GO:0004707
776441	1974	MAP kinase kinase activity	molecular_function	GO:0004708
776441	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
776441	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
776441	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
776441	1984	protein tyrosine kinase activity	molecular_function	GO:0004713
776441	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
776441	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
776441	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
776441	3588	proteolysis	biological_process	GO:0006508
776441	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
776441	5023	IkappaB kinase activity	molecular_function	GO:0008384
776441	5080	phosphofructokinase activity	molecular_function	GO:0008443
776441	5174	JUN kinase kinase activity	molecular_function	GO:0008545
776441	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
776441	5428	cobinamide kinase activity	molecular_function	GO:0008819
776441	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
776441	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
776441	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
776441	9567	phenol kinase activity	molecular_function	GO:0018720
776441	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
776441	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
776441	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
776441	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
776441	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
776441	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
776453	2626	obsolete electron transporter activity	molecular_function	GO:0005489
776453	2639	copper ion binding	molecular_function	GO:0005507
776453	3218	obsolete electron transport	biological_process	GO:0006118
776479	2581	zinc ion transmembrane transporter activity	molecular_function	GO:0005385
776479	3896	zinc ion transport	biological_process	GO:0006829
776479	7826	membrane	cellular_component	GO:0016020
776479	7827	integral component of membrane	cellular_component	GO:0016021
776479	10823	metal ion transport	biological_process	GO:0030001
776479	15868	metal ion transmembrane transporter activity	molecular_function	GO:0046873
776532	1939	protein kinase activity	molecular_function	GO:0004672
776532	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
776532	1948	obsolete protein kinase CK2 activity	molecular_function	GO:0004682
776532	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
776532	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
776532	2653	ATP binding	molecular_function	GO:0005524
776532	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
776532	3059	protein kinase CK2 complex	cellular_component	GO:0005956
776532	3551	protein phosphorylation	biological_process	GO:0006468
776532	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
776532	5224	obsolete protein kinase CK2 regulator activity	molecular_function	GO:0008605
776560	2118	enzyme inhibitor activity	molecular_function	GO:0004857
776560	2742	cell wall	cellular_component	GO:0005618
776560	11394	pectinesterase activity	molecular_function	GO:0030599
776560	13102	cell wall modification	biological_process	GO:0042545
776563	2118	enzyme inhibitor activity	molecular_function	GO:0004857
776563	11394	pectinesterase activity	molecular_function	GO:0030599
776567	2118	enzyme inhibitor activity	molecular_function	GO:0004857
776567	11394	pectinesterase activity	molecular_function	GO:0030599
776571	2118	enzyme inhibitor activity	molecular_function	GO:0004857
776571	11394	pectinesterase activity	molecular_function	GO:0030599
776575	1939	protein kinase activity	molecular_function	GO:0004672
776575	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
776575	1948	obsolete protein kinase CK2 activity	molecular_function	GO:0004682
776575	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
776575	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
776575	2653	ATP binding	molecular_function	GO:0005524
776575	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
776575	3059	protein kinase CK2 complex	cellular_component	GO:0005956
776575	3551	protein phosphorylation	biological_process	GO:0006468
776575	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
776575	5224	obsolete protein kinase CK2 regulator activity	molecular_function	GO:0008605
776603	2644	protein binding	molecular_function	GO:0005515
776603	2653	ATP binding	molecular_function	GO:0005524
776603	10363	protein metabolic process	biological_process	GO:0019538
776620	4201	cell adhesion	biological_process	GO:0007155
776683	1939	protein kinase activity	molecular_function	GO:0004672
776683	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
776683	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
776683	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
776683	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
776683	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
776683	1946	obsolete casein kinase activity	molecular_function	GO:0004680
776683	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
776683	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
776683	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
776683	1955	phosphorylase kinase activity	molecular_function	GO:0004689
776683	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
776683	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
776683	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
776683	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
776683	1963	protein kinase C activity	molecular_function	GO:0004697
776683	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
776683	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
776683	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
776683	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
776683	1971	JUN kinase activity	molecular_function	GO:0004705
776683	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
776683	1973	MAP kinase activity	molecular_function	GO:0004707
776683	1974	MAP kinase kinase activity	molecular_function	GO:0004708
776683	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
776683	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
776683	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
776683	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
776683	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
776683	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
776683	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
776683	2653	ATP binding	molecular_function	GO:0005524
776683	3551	protein phosphorylation	biological_process	GO:0006468
776683	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
776683	5023	IkappaB kinase activity	molecular_function	GO:0008384
776683	5080	phosphofructokinase activity	molecular_function	GO:0008443
776683	5174	JUN kinase kinase activity	molecular_function	GO:0008545
776683	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
776683	5428	cobinamide kinase activity	molecular_function	GO:0008819
776683	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
776683	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
776683	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
776683	9567	phenol kinase activity	molecular_function	GO:0018720
776683	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
776683	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
776683	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
776683	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
776683	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
776683	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
776723	1783	monooxygenase activity	molecular_function	GO:0004497
776723	3218	obsolete electron transport	biological_process	GO:0006118
776723	8437	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
776723	9436	fluorene oxygenase activity	molecular_function	GO:0018585
776723	9437	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
776723	9438	obsolete limonene 8-monooxygenase activity	molecular_function	GO:0018587
776723	9439	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
776723	9440	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
776723	9441	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
776723	9442	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
776723	9443	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
776723	9444	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
776723	9445	tert-butanol 2-monooxygenase activity	molecular_function	GO:0018594
776723	9446	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
776723	9447	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
776723	9448	ammonia monooxygenase activity	molecular_function	GO:0018597
776723	9449	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
776723	9450	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
776723	9451	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
776723	9452	4-nitrophenol 2-monooxygenase activity	molecular_function	GO:0018601
776725	1591	obsolete subtilase activity	molecular_function	GO:0004289
776725	1595	obsolete tripeptidyl-peptidase II activity	molecular_function	GO:0004294
776725	3588	proteolysis	biological_process	GO:0006508
776769	1056	DNA binding	molecular_function	GO:0003677
776769	2757	nucleus	cellular_component	GO:0005634
776787	1783	monooxygenase activity	molecular_function	GO:0004497
776787	3218	obsolete electron transport	biological_process	GO:0006118
776787	8437	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
776787	9436	fluorene oxygenase activity	molecular_function	GO:0018585
776787	9437	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
776787	9438	obsolete limonene 8-monooxygenase activity	molecular_function	GO:0018587
776787	9439	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
776787	9440	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
776787	9441	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
776787	9442	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
776787	9443	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
776787	9444	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
776787	9445	tert-butanol 2-monooxygenase activity	molecular_function	GO:0018594
776787	9446	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
776787	9447	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
776787	9448	ammonia monooxygenase activity	molecular_function	GO:0018597
776787	9449	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
776787	9450	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
776787	9451	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
776787	9452	4-nitrophenol 2-monooxygenase activity	molecular_function	GO:0018601
776791	2583	calcium transmembrane transporter activity, phosphorylative mechanism	molecular_function	GO:0005388
776802	2450	transporter activity	molecular_function	GO:0005215
776802	3879	transport	biological_process	GO:0006810
776802	7827	integral component of membrane	cellular_component	GO:0016021
776824	1939	protein kinase activity	molecular_function	GO:0004672
776824	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
776824	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
776824	2653	ATP binding	molecular_function	GO:0005524
776824	3551	protein phosphorylation	biological_process	GO:0006468
776919	1264	GTPase activity	molecular_function	GO:0003924
776919	2653	ATP binding	molecular_function	GO:0005524
776919	2654	GTP binding	molecular_function	GO:0005525
776967	1939	protein kinase activity	molecular_function	GO:0004672
776967	2653	ATP binding	molecular_function	GO:0005524
776967	3551	protein phosphorylation	biological_process	GO:0006468
776968	1939	protein kinase activity	molecular_function	GO:0004672
776968	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
776968	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
776968	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
776968	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
776968	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
776968	1946	obsolete casein kinase activity	molecular_function	GO:0004680
776968	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
776968	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
776968	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
776968	1955	phosphorylase kinase activity	molecular_function	GO:0004689
776968	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
776968	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
776968	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
776968	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
776968	1963	protein kinase C activity	molecular_function	GO:0004697
776968	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
776968	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
776968	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
776968	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
776968	1971	JUN kinase activity	molecular_function	GO:0004705
776968	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
776968	1973	MAP kinase activity	molecular_function	GO:0004707
776968	1974	MAP kinase kinase activity	molecular_function	GO:0004708
776968	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
776968	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
776968	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
776968	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
776968	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
776968	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
776968	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
776968	2653	ATP binding	molecular_function	GO:0005524
776968	3551	protein phosphorylation	biological_process	GO:0006468
776968	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
776968	5023	IkappaB kinase activity	molecular_function	GO:0008384
776968	5080	phosphofructokinase activity	molecular_function	GO:0008443
776968	5174	JUN kinase kinase activity	molecular_function	GO:0008545
776968	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
776968	5428	cobinamide kinase activity	molecular_function	GO:0008819
776968	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
776968	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
776968	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
776968	9567	phenol kinase activity	molecular_function	GO:0018720
776968	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
776968	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
776968	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
776968	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
776968	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
776968	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
776989	3444	transcription, DNA-templated	biological_process	GO:0006351
776989	4007	defense response	biological_process	GO:0006952
777009	143	ubiquitin ligase complex	cellular_component	GO:0000151
777009	1055	nucleic acid binding	molecular_function	GO:0003676
777009	1683	helicase activity	molecular_function	GO:0004386
777009	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
777009	2653	ATP binding	molecular_function	GO:0005524
777009	4913	zinc ion binding	molecular_function	GO:0008270
777009	8306	protein ubiquitination	biological_process	GO:0016567
777013	1513	serine-type carboxypeptidase activity	molecular_function	GO:0004185
777013	3588	proteolysis	biological_process	GO:0006508
777034	8095	1-phosphatidylinositol-4-phosphate 5-kinase activity	molecular_function	GO:0016308
777047	1056	DNA binding	molecular_function	GO:0003677
777047	1242	DNA-directed 5-3 RNA polymerase activity	molecular_function	GO:0003899
777047	1243	obsolete DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
777047	1244	obsolete DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
777047	1245	obsolete DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
777047	3444	transcription, DNA-templated	biological_process	GO:0006351
777050	2450	transporter activity	molecular_function	GO:0005215
777050	3879	transport	biological_process	GO:0006810
777050	7827	integral component of membrane	cellular_component	GO:0016021
777053	2680	molecular_function	molecular_function	GO:0003674
777079	8516	hydrolase activity	molecular_function	GO:0016787
777094	2680	molecular_function	molecular_function	GO:0003674
777094	4286	intracellular signal transduction	biological_process	GO:0035556
777097	1939	protein kinase activity	molecular_function	GO:0004672
777097	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
777097	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
777097	2653	ATP binding	molecular_function	GO:0005524
777097	3551	protein phosphorylation	biological_process	GO:0006468
777128	1939	protein kinase activity	molecular_function	GO:0004672
777128	2653	ATP binding	molecular_function	GO:0005524
777128	3551	protein phosphorylation	biological_process	GO:0006468
777131	7826	membrane	cellular_component	GO:0016020
777144	1264	GTPase activity	molecular_function	GO:0003924
777144	1265	obsolete small monomeric GTPase activity	molecular_function	GO:0003925
777144	2654	GTP binding	molecular_function	GO:0005525
777144	3946	intracellular protein transport	biological_process	GO:0006886
777144	4307	small GTPase mediated signal transduction	biological_process	GO:0007264
777144	6867	protein transport	biological_process	GO:0015031
777161	1783	monooxygenase activity	molecular_function	GO:0004497
777161	3218	obsolete electron transport	biological_process	GO:0006118
777161	8437	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
777161	9436	fluorene oxygenase activity	molecular_function	GO:0018585
777161	9437	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
777161	9438	obsolete limonene 8-monooxygenase activity	molecular_function	GO:0018587
777161	9439	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
777161	9440	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
777161	9441	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
777161	9442	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
777161	9443	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
777161	9444	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
777161	9445	tert-butanol 2-monooxygenase activity	molecular_function	GO:0018594
777161	9446	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
777161	9447	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
777161	9448	ammonia monooxygenase activity	molecular_function	GO:0018597
777161	9449	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
777161	9450	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
777161	9451	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
777161	9452	4-nitrophenol 2-monooxygenase activity	molecular_function	GO:0018601
777162	1055	nucleic acid binding	molecular_function	GO:0003676
777162	2757	nucleus	cellular_component	GO:0005634
777162	4913	zinc ion binding	molecular_function	GO:0008270
777169	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
777169	2757	nucleus	cellular_component	GO:0005634
777169	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
777170	1056	DNA binding	molecular_function	GO:0003677
777170	2757	nucleus	cellular_component	GO:0005634
777199	157	nucleotide binding	molecular_function	GO:0000166
777199	2653	ATP binding	molecular_function	GO:0005524
777199	8614	ATPase activity	molecular_function	GO:0016887
777199	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
777201	2653	ATP binding	molecular_function	GO:0005524
777201	8614	ATPase activity	molecular_function	GO:0016887
777213	1872	peroxidase activity	molecular_function	GO:0004601
777213	4033	response to oxidative stress	biological_process	GO:0006979
777225	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
777225	2746	intracellular anatomical structure	cellular_component	GO:0005622
777225	3547	cellular protein modification process	biological_process	GO:0006464
777225	3592	obsolete ubiquitin cycle	biological_process	GO:0006512
777273	4804	metabolic process	biological_process	GO:0008152
777273	5053	transferase activity, transferring acyl groups	molecular_function	GO:0016746
777297	1676	glycylpeptide N-tetradecanoyltransferase activity	molecular_function	GO:0004379
777297	3579	N-terminal protein myristoylation	biological_process	GO:0006499
777297	4201	cell adhesion	biological_process	GO:0007155
777314	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
777314	2757	nucleus	cellular_component	GO:0005634
777314	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
777325	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
777325	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
777330	143	ubiquitin ligase complex	cellular_component	GO:0000151
777330	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
777330	8306	protein ubiquitination	biological_process	GO:0016567
777343	1939	protein kinase activity	molecular_function	GO:0004672
777343	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
777343	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
777343	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
777343	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
777343	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
777343	1946	obsolete casein kinase activity	molecular_function	GO:0004680
777343	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
777343	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
777343	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
777343	1955	phosphorylase kinase activity	molecular_function	GO:0004689
777343	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
777343	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
777343	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
777343	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
777343	1963	protein kinase C activity	molecular_function	GO:0004697
777343	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
777343	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
777343	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
777343	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
777343	1971	JUN kinase activity	molecular_function	GO:0004705
777343	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
777343	1973	MAP kinase activity	molecular_function	GO:0004707
777343	1974	MAP kinase kinase activity	molecular_function	GO:0004708
777343	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
777343	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
777343	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
777343	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
777343	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
777343	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
777343	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
777343	2653	ATP binding	molecular_function	GO:0005524
777343	3551	protein phosphorylation	biological_process	GO:0006468
777343	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
777343	5023	IkappaB kinase activity	molecular_function	GO:0008384
777343	5080	phosphofructokinase activity	molecular_function	GO:0008443
777343	5174	JUN kinase kinase activity	molecular_function	GO:0008545
777343	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
777343	5428	cobinamide kinase activity	molecular_function	GO:0008819
777343	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
777343	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
777343	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
777343	9567	phenol kinase activity	molecular_function	GO:0018720
777343	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
777343	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
777343	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
777343	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
777343	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
777343	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
777368	2757	nucleus	cellular_component	GO:0005634
777368	8303	obsolete transcription repressor activity	molecular_function	GO:0016564
777368	8225	negative regulation of transcription, DNA-templated	biological_process	GO:0045892
777382	247	nitrilase activity	molecular_function	GO:0000257
777382	3876	nitrogen compound metabolic process	biological_process	GO:0006807
777382	8537	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
777404	3800	cellular aromatic compound metabolic process	biological_process	GO:0006725
777404	8516	hydrolase activity	molecular_function	GO:0016787
777442	11366	pectate lyase activity	molecular_function	GO:0030570
777498	1170	catalytic activity	molecular_function	GO:0003824
777591	157	nucleotide binding	molecular_function	GO:0000166
777591	2653	ATP binding	molecular_function	GO:0005524
777591	3879	transport	biological_process	GO:0006810
777591	7827	integral component of membrane	cellular_component	GO:0016021
777591	8614	ATPase activity	molecular_function	GO:0016887
777591	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
777591	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
777667	1056	DNA binding	molecular_function	GO:0003677
777676	1939	protein kinase activity	molecular_function	GO:0004672
777676	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
777676	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
777676	2653	ATP binding	molecular_function	GO:0005524
777676	3551	protein phosphorylation	biological_process	GO:0006468
777686	1055	nucleic acid binding	molecular_function	GO:0003676
777686	2757	nucleus	cellular_component	GO:0005634
777686	4913	zinc ion binding	molecular_function	GO:0008270
777704	1939	protein kinase activity	molecular_function	GO:0004672
777704	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
777704	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
777704	2653	ATP binding	molecular_function	GO:0005524
777704	3551	protein phosphorylation	biological_process	GO:0006468
777704	2657	carbohydrate binding	molecular_function	GO:0030246
777706	1939	protein kinase activity	molecular_function	GO:0004672
777706	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
777706	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
777706	2653	ATP binding	molecular_function	GO:0005524
777706	3551	protein phosphorylation	biological_process	GO:0006468
